No.,Longitude,Latitude,TIME,Serving PCI,Serving RSRP,Serving DL EARFCN,PCC SINR,PDCP Throughput DL,PDCP Throughput UL,0st PCI in Detected Cells,1st PCI in Detected Cells,2st PCI in Detected Cells,3st PCI in Detected Cells,4st PCI in Detected Cells,5st PCI in Detected Cells,0st RSRP in Detected Cells,1st RSRP in Detected Cells,2st RSRP in Detected Cells,3st RSRP in Detected Cells,4st RSRP in Detected Cells,5st RSRP in Detected Cells,0st EARFCN in Detected Cells,1st EARFCN in Detected Cells,2st EARFCN in Detected Cells,3st EARFCN in Detected Cells,4st EARFCN in Detected Cells,5st EARFCN in Detected Cells
9774,116.449677,39.805698,2017-07-21 10:56:34.115,58,-95.562,38400,7.9,0.414,0.005,60,62,61,310,59,,-101.437,-101.812,-102.375,-106.687,-108.562,,38400,38400,38400,38400,38400,
9775,116.449677,39.805698,2017-07-21 10:56:34.517,58,-95.812,38400,6.4,0.414,0,62,60,310,59,,,-101.125,-101.937,-104.75,-107.312,,,38400,38400,38400,38400,,
9776,116.449677,39.805698,2017-07-21 10:56:34.925,58,-95.75,38400,6.3,0.414,0,143,275,142,206,,,-95.187,-104.25,-106.312,-107.062,,,1825,1825,1825,1825,,
9777,116.449677,39.805698,2017-07-21 10:56:35.282,58,-95.812,38400,6.4,0.414,0,62,60,310,,,,-100.125,-101.625,-104.937,,,,38400,38400,38400,,,
9778,116.449677,39.805698,2017-07-21 10:56:35.687,58,-95.75,38400,5.4,0.011,0.017,60,61,59,,,,-101.125,-101.812,-115,,,,38400,38400,38400,,,
9779,116.449677,39.805698,2017-07-21 10:56:36.154,58,-96.062,38400,6.5,0.011,0.017,60,61,59,,,,-101.562,-102.875,-106.937,,,,38400,38400,38400,,,
9780,116.449677,39.805698,2017-07-21 10:56:36.164,58,-96.062,38400,6.5,0.011,0.017,,,,,,,,,,,,,,,,,,
9781,116.449677,39.805698,2017-07-21 10:56:36.513,58,-95.75,38400,5.6,0.011,0.017,170,129,4,,,,-111.062,-121.375,-123.625,,,,38950,38950,38950,,,
9782,116.449677,39.805698,2017-07-21 10:56:36.974,58,-96,38400,6.9,0.011,0.034,62,60,310,,,,-100.062,-102.375,-105.375,,,,38400,38400,38400,,,
9783,116.449677,39.805698,2017-07-21 10:56:37.175,58,-95.812,38400,7.3,0.38,0.034,62,60,61,310,,,-99.25,-102.625,-103.062,-105.125,,,38400,38400,38400,38400,,
9784,116.449677,39.805698,2017-07-21 10:56:37.394,58,-95.812,38400,5.9,0.38,0.034,62,60,61,310,,,-99.062,-101.812,-102.812,-104.062,,,38400,38400,38400,38400,,
9785,116.449677,39.805698,2017-07-21 10:56:37.790,58,-95.937,38400,4.5,0.38,0.034,62,60,61,,,,-99.187,-102.125,-104.062,,,,38400,38400,38400,,,
9786,116.449677,39.805698,2017-07-21 10:56:38.526,58,-95.875,38400,5.1,0.38,0.034,62,61,,,,,-99.687,-104.062,,,,,38400,38400,,,,
9787,116.449677,39.805698,2017-07-21 10:56:38.534,58,-95.875,38400,5.1,0.38,0.034,62,61,,,,,-99.812,-105,,,,,38400,38400,,,,
9788,116.449677,39.805698,2017-07-21 10:56:38.950,58,-96.062,38400,5.6,0.38,0.011,62,60,310,61,,,-99.75,-101.937,-105.562,-115.687,,,38400,38400,38400,38400,,
9789,116.449677,39.805698,2017-07-21 10:56:39.365,58,-96.062,38400,6.6,0.38,0.005,62,60,310,,,,-99.75,-101.437,-105.187,,,,38400,38400,38400,,,
9790,116.449677,39.805698,2017-07-21 10:56:39.854,58,-96.25,38400,7,0.004,0.005,62,61,60,310,,,-100.937,-102.312,-103.312,-105.312,,,38400,38400,38400,38400,,
9791,116.449677,39.805698,2017-07-21 10:56:40.270,58,-95.875,38400,7,0.004,0.005,62,61,60,,,,-99.5,-101.312,-102.5,,,,38400,38400,38400,,,
9792,116.449677,39.805698,2017-07-21 10:56:40.679,58,-96.125,38400,3.6,0.004,0.002,61,60,,,,,-99.5,-102.125,,,,,38400,38400,,,,
9793,116.449677,39.805698,2017-07-21 10:56:41.105,58,-95.937,38400,6.3,0.18,0.002,62,61,60,,,,-98.937,-100.125,-105.062,,,,38400,38400,38400,,,
9794,116.449677,39.805698,2017-07-21 10:56:41.502,58,-95.562,38400,4.6,0.18,0.002,62,60,,,,,-99.812,-103.125,,,,,38400,38400,,,,
9795,116.449677,39.805698,2017-07-21 10:56:41.582,58,-95.937,38400,6.2,0.18,0.072,170,129,4,,,,-110.187,-120,-123.125,,,,38950,38950,38950,,,
9796,116.449677,39.805698,2017-07-21 10:56:41.870,58,-95.937,38400,5.4,0.18,0.072,62,60,61,,,,-100.062,-103.75,-104.5,,,,38400,38400,38400,,,
9797,116.449677,39.805698,2017-07-21 10:56:42.309,58,-95.875,38400,7.5,0.18,0.072,62,61,60,,,,-100,-102.937,-103.5,,,,38400,38400,38400,,,
9798,116.449677,39.805698,2017-07-21 10:56:42.572,58,-95.75,38400,5.5,0.18,0.001,,,,,,,,,,,,,,,,,,
9799,116.449677,39.805698,2017-07-21 10:56:42.725,58,-95.75,38400,5.5,0.18,0.001,62,61,60,,,,-100,-102.687,-102.937,,,,38400,38400,38400,,,
9800,116.449677,39.805698,2017-07-21 10:56:43.143,58,-95.5,38400,8.5,0.349,0.001,62,61,,,,,-102,-117.625,,,,,38400,38400,,,,
9801,116.449677,39.805698,2017-07-21 10:56:43.562,58,-96,38400,5.6,0.349,0.001,355,354,134,,,,-76.75,-85.687,-92.562,,,,1650,1650,1650,,,
9802,116.449677,39.805698,2017-07-21 10:56:43.954,58,-94.187,38400,9.6,0.349,0.009,60,62,,,,,-100.875,-105.375,,,,,38400,38400,,,,
9803,116.449677,39.805698,2017-07-21 10:56:44.313,58,-97,38400,4.9,0.004,0.009,61,62,60,,,,-100.5,-104.187,-111.187,,,,38400,38400,38400,,,
9804,116.449692,39.8057019,2017-07-21 10:56:44.665,58,-96.812,38400,6.6,0.004,0.009,58,59,,,,,-102.5,-112.625,,,,,38098,38098,,,,
9805,116.449692,39.8057019,2017-07-21 10:56:45.122,58,-94.25,38400,6,0.004,0.009,59,61,60,62,,,-102.875,-103.937,-104.437,-105.812,,,38400,38400,38400,38400,,
9806,116.449692,39.8057019,2017-07-21 10:56:45.542,58,-95.125,38400,5.4,0.004,0.004,62,60,,,,,-103.437,-111.375,,,,,38400,38400,,,,
9807,116.449722,39.805706,2017-07-21 10:56:45.966,58,-95.875,38400,6.3,0.004,0.004,60,62,59,61,,,-99.5,-102.375,-102.875,-114.562,,,38400,38400,38400,38400,,
9808,116.449722,39.805706,2017-07-21 10:56:45.999,58,-94.937,38400,5.9,0.664,0.004,60,59,62,61,,,-101.062,-102.5,-113.875,-113.875,,,38400,38400,38400,38400,,
9809,116.449722,39.805706,2017-07-21 10:56:46.330,58,-94.062,38400,5.8,0.664,0.064,60,62,61,,,,-103.875,-104.25,-116.187,,,,38400,38400,38400,,,
9810,116.449753,39.80571,2017-07-21 10:56:46.810,58,-98.75,38400,2.1,0.664,0.064,61,59,62,60,25,,-100.875,-102.562,-102.562,-114,-114,,38400,38400,38400,38400,38400,
9811,116.449753,39.80571,2017-07-21 10:56:47.027,58,-97.312,38400,3.4,0.664,0,,,,,,,,,,,,,,,,,,
9812,116.449753,39.80571,2017-07-21 10:56:47.161,58,-97.312,38400,3.4,0.664,0,61,62,25,59,,,-102.5,-105.125,-107.562,-107.812,,,38400,38400,38400,38400,,
9813,116.449753,39.80571,2017-07-21 10:56:47.643,58,-97,38400,3.3,0.664,0,62,61,60,59,,,-110,-110,-110,-110,,,38400,38400,38400,38400,,
9814,116.449776,39.805714,2017-07-21 10:56:48.026,58,-97,38400,2.5,0.664,0,59,61,62,351,25,,-101.625,-103.937,-105.187,-115.312,-115.312,,38400,38400,38400,38400,38400,
9815,116.449776,39.805714,2017-07-21 10:56:48.383,58,-97.812,38400,1.8,0.664,0.007,62,61,351,59,60,,-100.812,-105.062,-108.937,-114.812,-114.812,,38400,38400,38400,38400,38400,
9816,116.449806,39.805714,2017-07-21 10:56:48.879,58,-96.437,38400,4.1,0.001,0.007,62,61,59,60,,,-100.187,-101.125,-104.312,-108.125,,,38400,38400,38400,38400,,
9817,116.449806,39.805714,2017-07-21 10:56:49.302,58,-95.187,38400,5.1,0.001,0,61,59,62,60,138,,-104.125,-105.937,-106.25,-109,-116.812,,38400,38400,38400,38400,38400,
9818,116.449821,39.80571,2017-07-21 10:56:49.684,58,-97.375,38400,4.2,0.003,0,62,351,61,59,138,,-97.25,-104.625,-107,-114.937,-114.937,,38400,38400,38400,38400,38400,
9819,116.449821,39.80571,2017-07-21 10:56:50.063,58,-97.625,38400,2.9,0.003,0,61,351,59,62,60,,-99.875,-104.812,-107.125,-113.75,-113.75,,38400,38400,38400,38400,38400,
9820,116.449821,39.80571,2017-07-21 10:56:50.474,58,-96.312,38400,2.5,0.003,0.171,143,275,142,62,,,-95.687,-105.5,-107.812,-114.437,,,1825,1825,1825,1825,,
9821,116.449821,39.80571,2017-07-21 10:56:50.522,58,-96.312,38400,2.5,3.786,0.171,62,59,61,,,,-99.875,-103.125,-105.75,,,,38400,38400,38400,,,
9822,116.449837,39.805706,2017-07-21 10:56:50.863,58,-97.562,38400,2.5,3.786,0.171,351,59,61,62,310,,-98.812,-100,-106.875,-116,-116,,38400,38400,38400,38400,38400,
9823,116.449837,39.805706,2017-07-21 10:56:51.243,58,-96.75,38400,4,3.786,0.274,351,59,61,62,,,-99.937,-100.437,-102.562,-105.187,,,38400,38400,38400,38400,,
9824,116.449837,39.805706,2017-07-21 10:56:51.542,58,-96.437,38400,2.2,4.228,0.274,62,61,351,59,,,-101.562,-102,-103.25,-103.625,,,38400,38400,38400,38400,,
9825,116.449852,39.8057019,2017-07-21 10:56:51.659,58,-96.437,38400,2.2,4.228,0.274,61,62,59,351,,,-98.062,-102.312,-102.75,-108.437,,,38400,38400,38400,38400,,
9826,116.449852,39.8057019,2017-07-21 10:56:52.153,58,-91.312,38400,4,4.228,0.274,61,351,,,,,-100.187,-100.312,,,,,38400,38400,,,,
9827,116.449852,39.8057019,2017-07-21 10:56:52.362,58,-95.5,38400,3.1,4.228,0.052,58,59,25,,,,-98.312,-101,-107.437,,,,38098,38098,38098,,,
9828,116.449852,39.8057019,2017-07-21 10:56:52.518,58,-95.5,38400,3.1,4.228,0.052,59,61,62,,,,-93.562,-100.187,-112.125,,,,38400,38400,38400,,,
9829,116.449883,39.805683,2017-07-21 10:56:52.962,58,-93.875,38400,1.8,4.228,0.052,61,59,351,,,,-96.5,-96.75,-104.062,,,,38400,38400,38400,,,
9830,116.449883,39.805683,2017-07-21 10:56:53.373,58,-92.812,38400,3,4.228,0,59,61,,,,,-93.187,-98.5,,,,,38400,38400,,,,
9831,116.449883,39.80566,2017-07-21 10:56:53.775,58,-95.75,38400,0.6,4.228,0,351,61,59,,,,-96.875,-99,-103.312,,,,38400,38400,38400,,,
9832,116.449883,39.80566,2017-07-21 10:56:54.186,58,-94.312,38400,4.1,0.004,0.011,351,59,61,,,,-98.125,-104.687,-113.625,,,,38400,38400,38400,,,
9833,116.449883,39.80566,2017-07-21 10:56:54.590,58,-90.75,38400,9,0.004,0.011,61,351,,,,,-113.75,-113.75,,,,,38400,38400,,,,
9834,116.449905,39.8056259,2017-07-21 10:56:54.970,58,-94.375,38400,8.2,0.004,0.011,58,59,,,,,-98.812,-121.625,,,,,38098,38098,,,,
9835,116.449905,39.8056259,2017-07-21 10:56:55.325,58,-96.687,38400,2.7,0.004,0,143,275,27,,,,-96.25,-102,-103.187,,,,1825,1825,1825,,,
9836,116.449921,39.805584,2017-07-21 10:56:55.726,58,-96.25,38400,2.5,0.004,0,61,310,,,,,-103.75,-117.062,,,,,38400,38400,,,,
9837,116.449921,39.805584,2017-07-21 10:56:56.134,58,-95.25,38400,8.6,0.004,0,59,310,61,,,,-106.5,-116.312,-116.312,,,,38400,38400,38400,,,
9838,116.449921,39.805584,2017-07-21 10:56:56.638,58,-95.375,38400,4.3,0.004,0,62,310,61,,,,-109.75,-115.75,-115.75,,,,38400,38400,38400,,,
9839,116.449921,39.805531,2017-07-21 10:56:56.994,58,-95.625,38400,3.7,0.004,0,310,61,62,,,,-103.937,-108.75,-115.187,,,,38400,38400,38400,,,
9840,116.449921,39.805531,2017-07-21 10:56:57.465,58,-97.5,38400,1.1,0.004,0,351,62,310,59,,,-102.5,-105,-105.75,-106,,,38400,38400,38400,38400,,
9841,116.449921,39.805473,2017-07-21 10:56:57.826,58,-95.625,38400,3.9,0.004,0,59,62,310,,,,-104.25,-107.812,-115.75,,,,38400,38400,38400,,,
9842,116.449921,39.805473,2017-07-21 10:56:58.298,58,-89.687,38400,8.6,0.004,0,351,310,62,,,,-105.625,-105.937,-112.875,,,,38400,38400,38400,,,
9843,116.449936,39.8054119,2017-07-21 10:56:58.718,58,-95.812,38400,4.7,0.004,0,59,310,62,,,,-100.937,-106.937,-107.437,,,,38400,38400,38400,,,
9844,116.449936,39.8054119,2017-07-21 10:56:59.130,58,-93.312,38400,5.7,0.004,0,62,61,,,,,-105.375,-116.125,,,,,38400,38400,,,,
9845,116.449936,39.80534,2017-07-21 10:56:59.547,58,-96.25,38400,0.3,0,0,62,61,,,,,-102.875,-114.375,,,,,38400,38400,,,,
9846,116.449936,39.80534,2017-07-21 10:56:59.959,58,-97.937,38400,1.3,0,0.002,61,62,60,310,,,-102.687,-106.5,-108.437,-116.875,,,38400,38400,38400,38400,,
9847,116.449936,39.80534,2017-07-21 10:57:00.361,58,-97.562,38400,2.6,0,0.002,58,25,59,,,,-108.25,-110.687,-111.75,,,,38098,38098,38098,,,
9848,116.449936,39.80534,2017-07-21 10:57:00.440,58,-98.5,38400,2.5,0.524,0.002,61,62,310,,,,-99.375,-100.125,-106.562,,,,38400,38400,38400,,,
9849,116.449936,39.805264,2017-07-21 10:57:00.750,58,-98.125,38400,1.2,0.524,0.047,61,62,310,60,,,-99.437,-103.562,-104.062,-108.562,,,38400,38400,38400,38400,,
9850,116.449936,39.805264,2017-07-21 10:57:01.107,58,-100.812,38400,-4.799,0.524,0.047,60,351,62,61,,,-102.75,-102.812,-105.562,-106.437,,,38400,38400,38400,38400,,
9851,116.449936,39.805264,2017-07-21 10:57:01.530,58,-102.5,38400,-7.5,0.094,0.047,61,310,62,60,351,,-99,-101.25,-102.5,-105.937,-106.375,,38400,38400,38400,38400,38400,
9852,116.449936,39.805264,2017-07-21 10:57:01.548,58,-102.25,38400,-7.799,0.094,0.02,,,,,,,,,,,,,,,,,,
9853,116.449951,39.805183,2017-07-21 10:57:01.936,61,-102.312,38400,-6.5,0.094,0.02,62,60,58,351,,,-103,-104.187,-105.062,-105.875,,,38400,38400,38400,38400,,
9854,116.449951,39.805183,2017-07-21 10:57:02.263,61,-93.25,38400,6.9,0.094,0.02,25,58,,,,,-109.937,-112.812,,,,,38098,38098,,,,
9855,116.449951,39.805183,2017-07-21 10:57:02.409,61,-93.25,38400,6.9,0.094,0.02,58,62,60,,,,-104.875,-105.437,-106.312,,,,38400,38400,38400,,,
9856,116.449966,39.805099,2017-07-21 10:57:02.770,61,-92.75,38400,8.9,0.094,0.02,62,58,,,,,-102.25,-103.375,,,,,38400,38400,,,,
9857,116.449966,39.805099,2017-07-21 10:57:03.121,61,-93.125,38400,9.2,0.094,0.001,62,,,,,,-97.25,,,,,,38400,,,,,
9858,116.449966,39.805099,2017-07-21 10:57:03.550,61,-94.25,38400,7.6,0.005,0.001,351,62,60,,,,-98.875,-103.625,-104.5,,,,38400,38400,38400,,,
9859,116.449982,39.805008,2017-07-21 10:57:04.007,61,-94.25,38400,7.7,0.005,0.001,351,62,,,,,-98.625,-103.625,,,,,38400,38400,,,,
9860,116.449982,39.805008,2017-07-21 10:57:04.359,61,-92.875,38400,10.5,0.005,0.006,351,62,60,,,,-98.562,-102.5,-110,,,,38400,38400,38400,,,
9861,116.449997,39.80492,2017-07-21 10:57:04.818,61,-90.375,38400,11.7,0.005,0.006,351,62,,,,,-98.75,-100.562,,,,,38400,38400,,,,
9862,116.449997,39.80492,2017-07-21 10:57:05.227,61,-93.562,38400,9.6,0.005,0.02,351,62,,,,,-98.437,-101.812,,,,,38400,38400,,,,
9863,116.449997,39.80492,2017-07-21 10:57:05.669,61,-96.5,38400,4.9,0.436,0.02,62,351,60,58,,,-95.25,-102.875,-105.625,-113.25,,,38400,38400,38400,38400,,
9864,116.449997,39.804825,2017-07-21 10:57:05.689,61,-96.375,38400,7,0.436,0.02,129,251,169,,,,-116.375,-117.812,-117.812,,,,38950,38950,38950,,,
9865,116.449997,39.804825,2017-07-21 10:57:06.022,61,-97.125,38400,4.6,0.436,0.02,62,60,351,,,,-94.125,-100.937,-102.562,,,,38400,38400,38400,,,
9866,116.449997,39.804825,2017-07-21 10:57:06.498,61,-93.5,38400,8.1,0.436,0.057,62,351,310,,,,-97,-103.75,-113,,,,38400,38400,38400,,,
9867,116.45002,39.804733,2017-07-21 10:57:06.726,61,-95.312,38400,8,0.436,0.057,62,351,,,,,-94.125,-106.312,,,,,38400,38400,,,,
9868,116.45002,39.804733,2017-07-21 10:57:06.905,61,-95.312,38400,8,0.436,0.057,62,351,,,,,-97,-106.312,,,,,38400,38400,,,,
9869,116.45002,39.804733,2017-07-21 10:57:07.263,61,-94,38400,8.4,0.436,0.057,62,,,,,,-96,,,,,,38400,,,,,
9870,116.45002,39.804634,2017-07-21 10:57:07.650,61,-92.875,38400,8.4,0.436,0.001,62,351,58,,,,-94.75,-102.5,-113.437,,,,38400,38400,38400,,,
9871,116.45002,39.804634,2017-07-21 10:57:08.097,61,-94.5,38400,6.4,0.213,0.001,62,60,351,58,,,-92.062,-105.437,-113.437,-113.437,,,38400,38400,38400,38400,,
9872,116.45002,39.804634,2017-07-21 10:57:08.457,61,-98.312,38400,4.6,0.213,0.001,62,60,,,,,-92.875,-103.75,,,,,38400,38400,,,,
9873,116.45002,39.804531,2017-07-21 10:57:08.946,62,-91.187,38400,13.2,0.213,0.009,61,60,,,,,-93.75,-103.125,,,,,38400,38400,,,,
9874,116.45002,39.804531,2017-07-21 10:57:09.297,62,-93.25,38400,4.3,0.001,0.009,61,60,,,,,-90.562,-104.187,,,,,38400,38400,,,,
9875,116.450035,39.804432,2017-07-21 10:57:09.674,62,-93.062,38400,5.9,0.001,0.005,61,,,,,,-90.375,,,,,,38400,,,,,
9876,116.450035,39.804432,2017-07-21 10:57:10.079,62,-95.5,38400,8.1,0.326,0.005,61,60,,,,,-92.937,-104.312,,,,,38400,38400,,,,
9877,116.450035,39.804432,2017-07-21 10:57:10.442,62,-95.375,38400,4.9,0.326,0.005,61,60,,,,,-93.875,-103.25,,,,,38400,38400,,,,
9878,116.450035,39.804432,2017-07-21 10:57:10.463,62,-95.062,38400,2.6,0.326,0.005,61,60,,,,,-93.187,-99.437,,,,,38400,38400,,,,
9879,116.450035,39.804329,2017-07-21 10:57:10.922,62,-98.75,38400,-3.8,0.326,0.065,61,60,,,,,-98.375,-105.187,,,,,38400,38400,,,,
9880,116.450035,39.804329,2017-07-21 10:57:11.291,62,-98.687,38400,6,0.326,0.065,61,60,,,,,-95,-103.75,,,,,38400,38400,,,,
9881,116.450035,39.804329,2017-07-21 10:57:11.493,62,-99.125,38400,3.6,0.326,0.065,,,,,,,,,,,,,,,,,,
9882,116.45005,39.804222,2017-07-21 10:57:11.797,62,-99.125,38400,3.6,0.326,0.065,61,60,,,,,-97.5,-102.312,,,,,38400,38400,,,,
9883,116.45005,39.804222,2017-07-21 10:57:12.155,62,-97.25,38400,-2,0.326,0.065,61,60,,,,,-97.437,-102.062,,,,,38400,38400,,,,
9884,116.45005,39.804119,2017-07-21 10:57:12.582,62,-99.062,38400,5.4,0.137,0.065,61,60,,,,,-98.687,-101.937,,,,,38400,38400,,,,
9885,116.45005,39.804119,2017-07-21 10:57:12.945,62,-99.312,38400,6.4,0.137,0.004,61,60,,,,,-100.312,-100.562,,,,,38400,38400,,,,
9886,116.45005,39.804119,2017-07-21 10:57:13.434,62,-97.937,38400,6.3,0.137,0.004,61,60,351,,,,-101.25,-102.562,-104.625,,,,38400,38400,38400,,,
9887,116.450066,39.804012,2017-07-21 10:57:13.823,62,-100.25,38400,-1.3,0.137,0.004,60,61,58,,,,-96.937,-106.187,-115.687,,,,38400,38400,38400,,,
9888,116.450066,39.804012,2017-07-21 10:57:14.174,62,-97.437,38400,7.4,0.083,0.027,60,61,351,,,,-97.125,-103.562,-104.187,,,,38400,38400,38400,,,
9889,116.450066,39.804012,2017-07-21 10:57:14.564,62,-99,38400,4.7,0.083,0.027,60,351,,,,,-97.375,-107.437,,,,,38400,38400,,,,
9890,116.450066,39.803905,2017-07-21 10:57:14.822,62,-100.437,38400,-0.099,0.083,0.027,351,25,,,,,-119.062,-124.687,,,,,38098,38098,,,,
9891,116.450066,39.803905,2017-07-21 10:57:14.977,62,-99.187,38400,1.5,5.309,0.027,60,61,351,,,,-97.125,-105,-113.625,,,,38400,38400,38400,,,
9892,116.450066,39.803905,2017-07-21 10:57:15.328,62,-103.875,38400,3.8,5.309,0.357,60,61,,,,,-93.125,-100.062,,,,,38400,38400,,,,
9893,116.450066,39.803806,2017-07-21 10:57:15.679,60,-87.062,38400,12.1,5.309,0.357,75,143,,,,,-86.062,-103.25,,,,,1825,1825,,,,
9894,116.450066,39.803806,2017-07-21 10:57:15.814,60,-87.062,38400,12.1,5.309,0.357,61,62,,,,,-90.625,-101.125,,,,,38400,38400,,,,
9895,116.450066,39.803806,2017-07-21 10:57:16.079,60,-87.562,38400,9.1,5.309,0.357,61,,,,,,-92,,,,,,38400,,,,,
9896,116.450066,39.803806,2017-07-21 10:57:16.502,60,-87.687,38400,10.8,1.938,0.086,61,18,,,,,-93,-95.687,,,,,38400,38400,,,,
9897,116.450081,39.803699,2017-07-21 10:57:16.902,60,-85.375,38400,13,1.938,0.086,61,18,,,,,-90.937,-95.375,,,,,38400,38400,,,,
9898,116.450081,39.803699,2017-07-21 10:57:16.904,60,-83.75,38400,12.2,1.938,0.086,18,61,,,,,-92.062,-95.062,,,,,38400,38400,,,,
9899,116.450081,39.803699,2017-07-21 10:57:17.313,60,-84.937,38400,6.7,1.938,0.086,18,61,,,,,-88.875,-103.437,,,,,38400,38400,,,,
9900,116.450081,39.803593,2017-07-21 10:57:17.729,60,-83.625,38400,5.6,1.938,0.086,18,61,,,,,-88.312,-99.875,,,,,38400,38400,,,,
9901,116.450081,39.803593,2017-07-21 10:57:18.122,60,-82.062,38400,7.9,1.938,0.086,18,,,,,,-100.25,,,,,,38400,,,,,
9902,116.450081,39.803593,2017-07-21 10:57:18.546,60,-82.5,38400,20,0.006,0.006,61,62,,,,,-99.25,-99.25,,,,,38400,38400,,,,
9903,116.450081,39.803486,2017-07-21 10:57:18.949,60,-82.187,38400,20.7,0.006,0.006,61,,,,,,-99.187,,,,,,38400,,,,,
9904,116.450081,39.803486,2017-07-21 10:57:19.357,60,-82.25,38400,18.3,0.006,0.006,25,140,20,,,,-116.562,-117.625,-119.562,,,,38098,38098,38098,,,
9905,116.450096,39.803379,2017-07-21 10:57:19.758,60,-85.75,38400,15.899,0.006,0.006,61,,,,,,-102.687,,,,,,38400,,,,,
9906,116.450096,39.803379,2017-07-21 10:57:20.173,60,-86.312,38400,15.3,0.006,0.006,61,,,,,,-103.25,,,,,,38400,,,,,
9907,116.450096,39.803379,2017-07-21 10:57:20.538,60,-94,38400,10,0.006,0.006,62,18,,,,,-101,-102.937,,,,,38400,38400,,,,
9908,116.450111,39.803265,2017-07-21 10:57:20.930,60,-95.625,38400,4.8,0.006,0,62,18,,,,,-100.625,-115.812,,,,,38400,38400,,,,
9909,116.450111,39.803265,2017-07-21 10:57:21.287,60,-95.875,38400,5.8,0.006,0,62,18,,,,,-105.25,-116.625,,,,,38400,38400,,,,
9910,116.450111,39.803265,2017-07-21 10:57:21.658,60,-95.312,38400,9,0.006,0,62,,,,,,-103.125,,,,,,38400,,,,,
9911,116.450111,39.80315,2017-07-21 10:57:22.017,60,-96.25,38400,6.8,0.006,0,62,,,,,,-99.625,,,,,,38400,,,,,
9912,116.450111,39.80315,2017-07-21 10:57:22.368,60,-96.687,38400,9.9,0.006,0,62,61,,,,,-100.5,-105.375,,,,,38400,38400,,,,
9913,116.450127,39.803036,2017-07-21 10:57:22.758,60,-95.562,38400,9.6,0.006,0.001,62,61,138,351,,,-103.687,-109.062,-113.5,-113.5,,,38400,38400,38400,38400,,
9914,116.450127,39.803036,2017-07-21 10:57:23.188,60,-94.5,38400,10.9,0.012,0.001,62,351,61,,,,-108.625,-109.937,-110,,,,38400,38400,38400,,,
9915,116.450127,39.802917,2017-07-21 10:57:23.533,60,-92.437,38400,12,0.012,0.052,62,,,,,,-105.5,,,,,,38400,,,,,
9916,116.450127,39.802917,2017-07-21 10:57:23.642,60,-92.437,38400,12,0.012,0.052,62,,,,,,-106,,,,,,38400,,,,,
9917,116.450127,39.802917,2017-07-21 10:57:24.021,60,-88.875,38400,15.3,0.012,0.052,62,,,,,,-110.812,,,,,,38400,,,,,
9918,116.450127,39.802917,2017-07-21 10:57:24.453,60,-92.062,38400,14.2,0.377,0.052,140,25,,,,,-112.125,-117.062,,,,,38098,38098,,,,
9919,116.450127,39.802803,2017-07-21 10:57:24.478,60,-92.062,38400,14.2,0.377,0.052,25,140,,,,,-113.125,-116.125,,,,,38098,38098,,,,
9920,116.450127,39.802803,2017-07-21 10:57:24.862,60,-92.687,38400,12.5,0.377,0.02,62,,,,,,-107.125,,,,,,38400,,,,,
9921,116.450127,39.802803,2017-07-21 10:57:25.242,60,-93.937,38400,13.399,0.377,0.02,62,,,,,,-104.375,,,,,,38400,,,,,
9922,116.45015,39.802692,2017-07-21 10:57:25.505,60,-95.437,38400,11.9,0.377,0.02,,,,,,,,,,,,,,,,,,
9923,116.45015,39.802692,2017-07-21 10:57:25.649,60,-95.437,38400,11.9,0.377,0.02,61,62,138,,,,-114.375,-114.375,-114.375,,,,38400,38400,38400,,,
9924,116.45015,39.802692,2017-07-21 10:57:26.001,60,-94.125,38400,9.8,0.377,0.02,62,18,138,61,,,-114.25,-114.25,-114.25,-114.25,,,38400,38400,38400,38400,,
9925,116.45015,39.802692,2017-07-21 10:57:26.384,60,-94.125,38400,11.4,0.377,0.001,,,,,,,,,,,,,,,,,,
9926,116.45015,39.802586,2017-07-21 10:57:26.735,60,-96.687,38400,8.3,0.377,0.001,138,,,,,,-116.375,,,,,,38400,,,,,
9927,116.45015,39.802586,2017-07-21 10:57:27.138,60,-95.25,38400,9.6,0.004,0.001,62,351,138,,,,-111.75,-111.812,-111.812,,,,38400,38400,38400,,,
9928,116.450165,39.802475,2017-07-21 10:57:27.550,60,-98,38400,7.4,0.004,0.001,138,,,,,,-113.875,,,,,,38400,,,,,
9929,116.450165,39.802475,2017-07-21 10:57:27.958,60,-98.187,38400,5.6,0.004,0.001,351,138,,,,,-116.125,-116.125,,,,,38400,38400,,,,
9930,116.450165,39.802475,2017-07-21 10:57:28.318,60,-98.25,38400,7.9,0.025,0.005,138,,,,,,-117.875,,,,,,38400,,,,,
9931,116.450165,39.802372,2017-07-21 10:57:28.727,60,-98.375,38400,7,0.025,0.005,351,62,,,,,-118.5,-118.5,,,,,38400,38400,,,,
9932,116.450165,39.802372,2017-07-21 10:57:29.102,60,-97.75,38400,4.6,0.025,0.005,138,,,,,,-107.562,,,,,,38400,,,,,
9933,116.450165,39.802372,2017-07-21 10:57:29.105,60,-99.125,38400,4.6,0.025,0.072,138,,,,,,-106.562,,,,,,38400,,,,,
9934,116.450165,39.802372,2017-07-21 10:57:29.570,60,-98.25,38400,6,0.025,0.072,62,138,,,,,-116.687,-116.687,,,,,38400,38400,,,,
